Region,Disease,Temperature,Humidity,Precipitation,Mobility,Socioeconomic_Status,Outbreak,Health_Advisory,Latitude,Longitude,Date
Region_3,Dengue,19.63529545,79.86072363,152.4241951,0.734960685,6,1,Avoid crowded places,71.36167583,0.912608578,05-03-2020 13:00
Region_1,COVID-19,27.80045317,37.50082141,112.0210299,0.194627291,8,0,Stay indoors,-39.8770486,107.4240327,05-03-2020 14:00
Region_10,Dengue,39.80604787,38.12751689,180.1358774,0.584352403,2,0,Wash hands frequently,-37.87842361,-131.2586441,05-03-2020 15:00
Region_6,Dengue,31.31533504,79.33343998,6.206206509,0.590316536,3,0,Vaccination drive ongoing,-14.29483108,67.42735277,05-03-2020 16:00
Region_2,Dengue,16.53246986,85.31444332,54.27813675,0.2944231,8,0,Avoid crowded places,2.846134006,38.10640944,05-03-2020 17:00
Region_3,COVID-19,28.13948435,77.4452902,146.2503315,0.06872628,4,0,Use mosquito nets,-14.71948387,72.43074597,05-03-2020 18:00
Region_1,Dengue,27.41613031,42.04469695,135.0298839,0.399200517,4,0,Use mosquito nets,65.18683625,43.64124642,05-03-2020 19:00
Region_9,Dengue,18.6041954,54.69127317,48.61148812,0.186785422,2,0,Wash hands frequently,53.20243641,22.51705875,05-03-2020 20:00
Region_8,Flu,38.00680922,66.05054555,119.137547,0.18447321,1,1,Use mosquito nets,-34.22457304,153.4565695,05-03-2020 21:00
Region_2,Dengue,26.01913119,39.61760843,158.7515306,0.522588871,7,0,Avoid crowded places,2.073579075,-54.48327534,05-03-2020 22:00
Region_8,Dengue,39.86397852,42.63614956,6.676140667,0.673121138,4,0,Wash hands frequently,-12.41462105,-113.5124515,05-03-2020 23:00
Region_9,Flu,25.50180738,46.97316432,143.5256794,0.075415052,6,0,Stay indoors,-79.90734181,106.3462064,06-03-2020 00:00
Region_1,Flu,30.19894257,60.57079622,50.41941302,0.578321399,8,0,Wash hands frequently,44.66645366,-133.3110733,06-03-2020 01:00
Region_5,COVID-19,17.61906341,60.64829323,189.5702577,0.246201643,7,0,Stay indoors,-57.30000982,64.70014027,06-03-2020 02:00
Region_8,Dengue,26.3556956,78.85767116,107.6440443,0.673298061,7,0,Use mosquito nets,78.14551056,17.84167277,06-03-2020 03:00
Region_2,COVID-19,20.96914735,75.18061204,6.677236526,0.810215836,6,0,Avoid crowded places,-18.39988802,-179.5379892,06-03-2020 04:00
Region_4,COVID-19,35.88911996,84.82414051,80.68612376,0.807013636,4,0,Vaccination drive ongoing,22.00643824,-93.64959001,06-03-2020 05:00
Region_7,Flu,34.59798962,79.97410337,193.2623716,0.369861358,4,1,Wash hands frequently,57.2938812,-1.474592785,06-03-2020 06:00
Region_3,COVID-19,35.60449999,45.2326529,146.0745986,0.567269674,9,1,Use mosquito nets,-57.546588,-61.30262643,06-03-2020 07:00
Region_5,Dengue,33.09023594,49.87780616,60.09580074,0.793695184,5,0,Avoid crowded places,7.404543311,-26.31896066,06-03-2020 08:00
Region_8,Flu,35.81708059,60.02539462,115.0534589,0.060810261,9,0,Vaccination drive ongoing,-47.26443703,36.4572137,06-03-2020 09:00
Region_10,Dengue,20.02071875,30.85626807,119.8202711,0.605624336,9,0,Wash hands frequently,1.740735432,83.09718836,06-03-2020 10:00
Region_3,Dengue,26.30109441,84.23412038,4.669632157,0.836521984,4,0,Avoid crowded places,14.29848302,-125.5653161,06-03-2020 11:00
Region_4,Flu,32.296172,32.66065275,35.76667225,0.372356998,2,0,Use mosquito nets,-59.55460202,-78.15149132,06-03-2020 12:00
Region_9,Dengue,30.93481245,49.34647625,110.3553877,0.455408114,2,1,Wash hands frequently,14.54734399,49.1365742,06-03-2020 13:00
Region_7,Flu,32.90886207,64.15048747,80.5505117,0.698728069,9,0,Wash hands frequently,-8.116558933,31.83863968,06-03-2020 14:00
Region_1,Dengue,20.60645958,61.07048332,38.0075629,0.067884712,9,1,Stay indoors,3.959935577,85.26534224,06-03-2020 15:00
Region_4,Flu,17.46086773,69.26759357,154.533747,0.38563596,3,0,Stay indoors,72.89406337,50.58357355,06-03-2020 16:00
Region_4,COVID-19,37.92016445,61.65121052,97.79897614,0.29571077,5,0,Wash hands frequently,-2.915436822,-61.14580918,06-03-2020 17:00
Region_9,Dengue,29.00429739,43.74008554,61.99462847,0.01699425,5,0,Avoid crowded places,-4.293263054,-0.275101139,06-03-2020 18:00
Region_6,Flu,18.84564811,42.06469127,32.33546928,0.195972661,2,1,Use mosquito nets,-5.328250545,138.5070386,06-03-2020 19:00
Region_9,Dengue,34.83591455,84.43482414,122.2326726,0.395883566,2,0,Vaccination drive ongoing,22.15895126,-113.0076787,06-03-2020 20:00
Region_6,Dengue,37.87324842,45.8380042,133.2522605,0.197428708,1,0,Stay indoors,-23.84688323,-44.37187485,06-03-2020 21:00
Region_6,Dengue,19.23908796,46.85863403,133.9194433,0.602398318,2,0,Use mosquito nets,54.24481734,123.0223683,06-03-2020 22:00
Region_5,Flu,35.43531138,54.77717377,44.05747206,0.448652607,7,1,Wash hands frequently,-38.5109796,-48.89008066,06-03-2020 23:00
Region_5,COVID-19,38.33062653,38.36629963,119.0676814,0.039481295,1,1,Use mosquito nets,-36.08168386,-31.59895113,07-03-2020 00:00
Region_2,COVID-19,38.45904001,60.43637067,181.081293,0.275040264,1,0,Use mosquito nets,15.97504311,-65.07977625,07-03-2020 01:00
Region_8,COVID-19,37.85391154,69.9019057,70.63752015,0.01947677,9,0,Use mosquito nets,-43.21991741,143.8291899,07-03-2020 02:00
Region_8,Flu,28.66052531,77.16002952,42.15338653,0.35813518,2,1,Wash hands frequently,-73.80968465,58.80284538,07-03-2020 03:00
Region_1,COVID-19,23.90528293,72.68725451,154.4299032,0.259110018,4,1,Stay indoors,-52.99460281,-104.8395852,07-03-2020 04:00
Region_8,Flu,15.18182019,38.85815784,35.37658803,0.688186782,3,0,Vaccination drive ongoing,74.45832798,89.86831538,07-03-2020 05:00
Region_5,Dengue,16.52280567,57.3640287,50.74974408,0.307406926,4,1,Avoid crowded places,-88.07389379,-166.1343868,07-03-2020 06:00
Region_2,Dengue,25.72097538,32.31517205,20.12887886,0.375158665,7,0,Stay indoors,-65.97695072,-37.29293881,07-03-2020 07:00
Region_2,COVID-19,24.98315366,31.0678798,53.57486321,0.725333932,2,0,Vaccination drive ongoing,46.44713432,147.5171126,07-03-2020 08:00
Region_6,Flu,19.61784774,56.4078251,82.06701324,0.480917676,2,0,Wash hands frequently,86.37495145,68.32276237,07-03-2020 09:00
Region_9,Dengue,24.8870007,45.17762967,12.83157239,0.556454379,9,0,Vaccination drive ongoing,33.87335319,105.5144639,07-03-2020 10:00
Region_1,Flu,19.36625164,71.00164769,174.3417822,0.841346664,6,1,Wash hands frequently,76.02020763,155.2734456,07-03-2020 11:00
Region_6,Flu,36.21978132,73.45444721,102.7349584,0.206888305,7,0,Vaccination drive ongoing,63.94243621,98.83856149,07-03-2020 12:00
Region_9,Dengue,22.45487195,83.72422347,117.6207264,0.989185529,5,0,Stay indoors,-3.605372651,-148.1097683,07-03-2020 13:00
Region_8,Flu,29.96410875,75.64095081,74.25715129,0.900105092,5,1,Wash hands frequently,-29.96581584,-96.96874666,07-03-2020 14:00
Region_6,Dengue,27.57107655,32.89464739,133.9670459,0.286552829,4,1,Use mosquito nets,23.80281547,-0.002071876,07-03-2020 15:00
Region_3,Dengue,16.29705194,52.29738062,86.35634717,0.892938418,8,0,Wash hands frequently,6.039613972,-175.011196,07-03-2020 16:00
Region_8,Dengue,38.55584299,46.38140111,152.2627549,0.753956158,7,0,Wash hands frequently,-85.35072246,44.85509317,07-03-2020 17:00
Region_9,Flu,28.18064946,53.16794699,164.2804287,0.930756472,2,1,Vaccination drive ongoing,82.31349061,56.60807274,07-03-2020 18:00
Region_1,Dengue,23.12644108,39.60453954,134.3698224,0.691135188,2,1,Wash hands frequently,12.64452579,70.72144603,07-03-2020 19:00
Region_9,Flu,18.95316424,35.86224622,98.26712383,0.674477383,6,1,Vaccination drive ongoing,67.4085225,20.0609275,07-03-2020 20:00
Region_6,Dengue,23.46316587,61.25907255,156.4538701,0.003464409,1,0,Stay indoors,42.23343078,-17.14345013,07-03-2020 21:00
Region_6,Dengue,15.51279008,73.22287865,98.85706228,0.474611529,7,0,Wash hands frequently,-28.65006119,127.9973424,07-03-2020 22:00
Region_4,COVID-19,24.08895388,72.11465412,22.30198087,0.200268606,8,1,Use mosquito nets,72.2084386,96.23977822,07-03-2020 23:00
Region_1,COVID-19,28.28714818,57.05665933,23.26804465,0.324081459,8,1,Use mosquito nets,52.27602356,40.44903018,08-03-2020 00:00
Region_10,COVID-19,36.79665615,61.33673918,189.7166279,0.978815634,3,0,Stay indoors,-12.63750716,-163.4350706,08-03-2020 01:00
Region_8,Flu,32.18436044,60.97972335,42.71260169,0.085501958,7,0,Use mosquito nets,61.28608464,69.81443126,08-03-2020 02:00
Region_2,Flu,17.78955783,71.49422267,163.1849982,0.72248647,1,1,Vaccination drive ongoing,-41.12058012,20.9379561,08-03-2020 03:00
Region_1,Dengue,18.69365811,32.87551056,49.34108146,0.172944842,3,0,Wash hands frequently,30.72302619,69.65612888,08-03-2020 04:00
Region_2,Dengue,25.7030842,72.59376653,86.15601877,0.007401339,6,0,Avoid crowded places,-69.37528532,-67.89247595,08-03-2020 05:00
Region_1,Dengue,19.89269379,64.93205405,130.9896224,0.501418709,9,0,Wash hands frequently,65.83819237,99.71476611,08-03-2020 06:00
Region_1,Dengue,15.69624444,41.88652288,31.77343458,0.161215299,5,0,Wash hands frequently,41.29788005,-29.54259081,08-03-2020 07:00
Region_9,Flu,35.125372,32.94353122,147.4492977,0.965466256,5,0,Avoid crowded places,-62.53779037,142.0086518,08-03-2020 08:00
Region_1,Dengue,15.48806427,36.51166743,137.9825945,0.203696737,9,0,Use mosquito nets,-86.15977105,-142.5562511,08-03-2020 09:00
Region_4,Dengue,35.76724013,61.48148049,108.6165778,0.192035274,9,0,Use mosquito nets,-19.82378252,-5.562258667,08-03-2020 10:00
Region_10,COVID-19,18.60259908,75.50451181,113.1779512,0.032166925,6,1,Wash hands frequently,31.54906632,-105.9344368,08-03-2020 11:00
Region_6,Dengue,39.36696027,50.07943723,21.1543587,0.329819639,5,1,Use mosquito nets,-39.03346683,-16.75085511,08-03-2020 12:00
Region_7,Dengue,30.0968478,52.74743464,87.18983009,0.024111675,2,1,Vaccination drive ongoing,85.18593384,-52.64487239,08-03-2020 13:00
Region_2,Dengue,33.37457429,86.0487849,17.31427907,0.498886635,8,1,Vaccination drive ongoing,78.24264988,109.2362841,08-03-2020 14:00
Region_6,Flu,17.7620907,42.78078504,61.57265821,0.505610643,8,0,Avoid crowded places,17.62928361,-119.8190564,08-03-2020 15:00
Region_7,COVID-19,36.55260184,36.22496547,180.0624282,0.053243287,7,0,Wash hands frequently,-33.19216693,35.53834877,08-03-2020 16:00
Region_10,Dengue,35.97980857,50.60460683,114.9066801,0.240062277,8,0,Vaccination drive ongoing,71.32846533,-33.66559592,08-03-2020 17:00
Region_10,Dengue,31.32481829,74.75532717,148.5406876,0.832106485,3,0,Stay indoors,54.62475134,6.507054616,08-03-2020 18:00
Region_2,COVID-19,27.55687161,67.56463746,114.7771735,0.462544773,3,0,Use mosquito nets,-74.49221651,77.18525602,08-03-2020 19:00
Region_2,Dengue,33.03722933,54.94772636,38.8473516,0.434610042,2,0,Wash hands frequently,-4.261890667,-51.44357389,08-03-2020 20:00
Region_10,Flu,15.14820538,87.88515197,118.9616632,0.698776947,1,1,Vaccination drive ongoing,86.61868114,-47.86095246,08-03-2020 21:00
Region_7,Dengue,29.81101888,74.0997863,151.0776155,0.714881943,3,0,Avoid crowded places,-8.297032634,-152.3510361,08-03-2020 22:00
Region_1,Flu,36.18515337,33.71168546,27.68100057,0.761962601,3,0,Vaccination drive ongoing,77.92352459,18.70137837,08-03-2020 23:00
Region_8,Flu,23.92249718,74.67788663,163.381342,0.830482325,7,0,Stay indoors,85.91208185,-29.91447095,09-03-2020 00:00
Region_3,Dengue,17.70723391,31.44231335,111.0784358,0.232250646,9,0,Vaccination drive ongoing,-20.27533536,112.4241282,09-03-2020 01:00
Region_6,COVID-19,25.52193124,69.01939939,0.855040434,0.066380607,1,1,Wash hands frequently,83.62052587,-21.86489022,09-03-2020 02:00
Region_9,Flu,33.17761123,42.62897018,103.9556973,0.380264879,8,0,Avoid crowded places,-65.17070341,169.4869956,09-03-2020 03:00
Region_6,COVID-19,17.68253026,71.78653254,79.13429843,0.855097911,1,0,Avoid crowded places,-61.17849999,-118.1572126,09-03-2020 04:00
Region_9,Dengue,20.15121401,48.586774,59.28930226,0.078028664,3,1,Stay indoors,-40.22218628,-83.85790475,09-03-2020 05:00
Region_7,Flu,18.68879617,82.38037848,154.251444,0.575953799,4,0,Wash hands frequently,-5.839886387,-38.91113352,09-03-2020 06:00
Region_9,Dengue,34.92369389,50.2148302,179.8999767,0.701082949,8,0,Stay indoors,-57.41554045,-118.6484937,09-03-2020 07:00
Region_2,COVID-19,16.57231556,67.18175132,152.5306179,0.481407213,1,0,Stay indoors,-28.76801337,170.0341414,09-03-2020 08:00
Region_8,Dengue,32.16466255,47.15565358,169.3545163,0.255175444,2,1,Stay indoors,-71.34244099,50.7457438,09-03-2020 09:00
Region_8,Dengue,24.16142302,85.03329271,181.7561886,0.326309482,5,0,Vaccination drive ongoing,-12.59853968,-175.9683496,09-03-2020 10:00
Region_2,Flu,33.89478107,76.85975886,182.5258623,0.071652098,6,1,Use mosquito nets,58.94612714,28.26356203,09-03-2020 11:00
Region_4,Dengue,39.10958547,44.59817258,22.9276286,0.292583547,5,1,Vaccination drive ongoing,17.10963686,101.2496756,09-03-2020 12:00
Region_7,Dengue,17.86363249,86.92780275,91.27709778,0.044378008,3,0,Wash hands frequently,55.82864386,-161.5319685,09-03-2020 13:00
Region_4,Dengue,22.85962603,51.42945537,0.057294879,0.726324998,7,0,Stay indoors,-65.57171485,28.05234149,09-03-2020 14:00
Region_4,Flu,35.25313569,69.11189686,101.2925169,0.897995279,1,1,Stay indoors,-18.10155776,-45.24771017,09-03-2020 15:00
Region_6,COVID-19,21.65395965,74.57119387,184.8487869,0.633513128,2,0,Use mosquito nets,-82.9218223,29.33166008,09-03-2020 16:00
Region_10,COVID-19,20.37801493,31.37412969,39.82045808,0.656703223,9,1,Avoid crowded places,-23.40377159,-89.06186207,09-03-2020 17:00
Region_6,Dengue,35.63444945,87.53804077,127.9573258,0.472142337,4,0,Stay indoors,20.60959243,59.76595872,09-03-2020 18:00
Region_10,Flu,39.6770591,50.66647837,128.8758093,0.156036449,8,0,Vaccination drive ongoing,12.39645666,61.67979923,09-03-2020 19:00
Region_3,Dengue,28.92201475,41.38673361,32.07079694,0.007725141,9,0,Stay indoors,-79.14191199,14.22197361,09-03-2020 20:00
Region_9,COVID-19,21.95121871,81.0424675,47.70548786,0.343975998,7,0,Wash hands frequently,-78.82929889,152.5513676,09-03-2020 21:00
Region_10,Flu,24.96414904,72.17395697,92.40435679,0.751488557,1,0,Use mosquito nets,-35.087854,147.4126166,09-03-2020 22:00
Region_2,COVID-19,19.25325818,35.20459636,37.64187529,0.960431579,5,1,Avoid crowded places,48.85185056,-162.8875107,09-03-2020 23:00
Region_6,COVID-19,34.04718197,37.02267488,116.9987957,0.431084926,6,0,Wash hands frequently,-86.29618662,-75.63820817,10-03-2020 00:00
Region_7,Flu,34.33685045,72.91151224,96.9083462,0.365391012,8,1,Vaccination drive ongoing,20.86690587,-48.86680894,10-03-2020 01:00
Region_9,Flu,36.87802481,34.48699536,103.8396357,0.445958506,8,0,Wash hands frequently,-56.93368874,-160.1033497,10-03-2020 02:00
Region_3,Dengue,15.66506409,85.03052611,26.89351056,0.427774896,9,0,Stay indoors,79.97692364,8.509464982,10-03-2020 03:00
Region_10,Dengue,29.04953354,74.49240822,103.4503651,0.625879833,9,1,Use mosquito nets,-12.56123182,-171.1506115,10-03-2020 04:00
Region_3,COVID-19,20.35638586,50.12953236,9.895638211,0.734147397,4,1,Stay indoors,-81.38089428,64.1047603,10-03-2020 05:00
Region_7,Flu,23.52207539,51.77632675,176.3070596,0.784958023,6,1,Use mosquito nets,38.45492646,-179.0321548,10-03-2020 06:00
Region_4,Flu,34.62389038,60.38976577,68.64993816,0.649604809,3,1,Vaccination drive ongoing,-2.770301093,-168.5028263,10-03-2020 07:00
Region_8,Dengue,19.80084131,51.65816482,171.267465,0.437723959,1,0,Wash hands frequently,68.6232682,120.1511422,10-03-2020 08:00
Region_7,COVID-19,30.95854376,77.00811309,140.3312737,0.950103756,6,1,Use mosquito nets,27.3285192,-89.06064415,10-03-2020 09:00
Region_5,COVID-19,31.36415478,88.48421665,153.2345179,0.711019696,1,0,Wash hands frequently,34.65461902,-150.7575822,10-03-2020 10:00
Region_7,Dengue,38.85234787,65.07129093,62.90889891,0.426658041,9,0,Use mosquito nets,48.10677436,-36.19204864,10-03-2020 11:00
Region_3,Flu,34.37902321,56.76223966,45.54878797,0.446581777,6,0,Stay indoors,-14.33621255,-161.6584638,10-03-2020 12:00
Region_2,Dengue,35.09087868,43.36644842,81.34811077,0.81798085,1,1,Use mosquito nets,52.65849429,90.14766258,10-03-2020 13:00
Region_6,Dengue,28.29001873,69.20600515,4.845172483,0.440540888,3,0,Use mosquito nets,-80.88786538,-2.106983706,10-03-2020 14:00
Region_2,Dengue,19.66952018,71.13461171,183.7511354,0.516273623,1,0,Avoid crowded places,47.79493285,18.69569259,10-03-2020 15:00
Region_3,Dengue,25.63908414,71.11143642,77.40285319,0.291552292,2,0,Vaccination drive ongoing,24.53541072,91.08439057,10-03-2020 16:00
Region_6,Flu,28.73723934,31.61910215,197.711321,0.838914834,6,0,Stay indoors,11.99970742,102.4050557,10-03-2020 17:00
Region_5,Dengue,31.96048129,83.94732604,152.2898842,0.52228548,7,1,Stay indoors,-32.73288854,-130.9469564,10-03-2020 18:00
Region_8,Flu,30.1927278,50.28639381,16.10300196,0.552535938,1,0,Wash hands frequently,-69.45973048,-79.09933725,10-03-2020 19:00
Region_9,Dengue,24.84944572,74.64994575,132.0376556,0.880675403,5,0,Use mosquito nets,26.49614712,-116.760198,10-03-2020 20:00
Region_3,COVID-19,21.63282767,75.58841443,54.16783297,0.920517268,6,0,Use mosquito nets,-5.099231916,-160.5460756,10-03-2020 21:00
Region_10,Flu,19.20577108,69.03329873,48.74372912,0.824193797,4,0,Use mosquito nets,-50.78792623,13.50626107,10-03-2020 22:00
Region_3,COVID-19,32.34613466,53.69199139,51.31253398,0.065370413,6,0,Stay indoors,-82.19399531,-90.07214812,10-03-2020 23:00
Region_3,Dengue,31.13496686,66.50305301,183.2150097,0.443509102,5,0,Avoid crowded places,6.977730138,-124.5668462,11-03-2020 00:00
Region_6,Dengue,32.18431164,32.41192148,99.99603521,0.343330939,7,0,Wash hands frequently,-67.26666564,3.653016551,11-03-2020 01:00
Region_1,Dengue,24.31318632,75.71374753,133.8941798,0.213514781,4,0,Use mosquito nets,77.29548962,48.24541265,11-03-2020 02:00
Region_7,Flu,21.56019556,35.9753189,56.18956516,0.908953876,1,1,Avoid crowded places,-62.88626547,97.95681897,11-03-2020 03:00
Region_1,COVID-19,33.99303322,53.80505555,104.590891,0.890068958,2,1,Vaccination drive ongoing,-84.23542869,-173.7023685,11-03-2020 04:00
Region_5,Flu,34.34118488,36.21712726,70.02002764,0.465297883,6,0,Stay indoors,-42.83144747,9.462441088,11-03-2020 05:00
Region_10,Flu,26.39040935,80.22446675,64.22780808,0.134560851,2,0,Vaccination drive ongoing,-58.50780966,-83.85441264,11-03-2020 06:00
Region_8,Dengue,30.29760212,63.01814361,49.39376959,0.01336562,5,1,Stay indoors,52.42288052,176.9726634,11-03-2020 07:00
Region_4,COVID-19,24.33799161,71.45730721,81.8013797,0.438467081,4,0,Wash hands frequently,-37.91833087,-123.5027936,11-03-2020 08:00
Region_5,Dengue,32.54868,70.95493019,132.0060221,0.039955149,7,0,Vaccination drive ongoing,-45.85669971,-22.37552399,11-03-2020 09:00
Region_4,Flu,35.89303992,80.4963739,44.40875521,0.609555942,4,0,Wash hands frequently,89.06551348,169.2094761,11-03-2020 10:00
Region_4,Dengue,32.20583193,37.9541642,193.0887974,0.608408871,7,1,Wash hands frequently,-62.98887758,-103.28501,11-03-2020 11:00
Region_8,COVID-19,27.81456567,69.58368842,24.92233529,0.898939448,8,0,Wash hands frequently,-74.70026323,110.483132,11-03-2020 12:00
Region_2,Dengue,26.46644899,64.50804326,96.04144154,0.190049128,7,0,Vaccination drive ongoing,-34.98766095,-92.50582463,11-03-2020 13:00
Region_1,COVID-19,31.05799127,31.85382735,17.00564327,0.371394242,2,0,Vaccination drive ongoing,-17.08374187,-152.9050915,11-03-2020 14:00
Region_3,COVID-19,31.99527229,42.08537453,4.533064214,0.859545389,1,0,Vaccination drive ongoing,46.87635198,-164.6081332,11-03-2020 15:00
Region_9,Dengue,28.96823609,46.05429248,184.5354639,0.474296502,5,0,Use mosquito nets,81.97990537,161.5459589,11-03-2020 16:00
Region_4,Flu,30.62355688,34.35338253,162.0769588,0.059723289,7,0,Wash hands frequently,47.46188488,-103.3583743,11-03-2020 17:00
Region_10,Dengue,17.41471706,51.28318835,138.8310746,0.110783912,1,1,Use mosquito nets,40.79492459,-74.8962047,11-03-2020 18:00
Region_5,Flu,38.7941379,31.63215052,173.0381626,0.813454572,8,0,Stay indoors,88.46062267,168.087575,11-03-2020 19:00
